Ticker,BH,MDD,R2,Slope,AC5,Align,HitUp,HitDn,UDgap,nUp,nDn,Name,Sector,MCap,MomGap,HoldFit,TimingEdge,Type,Lean,종목구분,섹터구분,구획,추세성,방향,유형3,섹터성격,종목성격,셀4,섹터medR2,추세타이밍_정밀
000100,-32.161687170474515,-46.68630338733431,0.3834898867459303,-0.0009083096789042,-0.0868063053020505,0.5370370370370371,0.4035087719298245,0.3904761904761905,0.7773248038157266,57,105,유한양행,생활.제약,60851,1.303258145363401,-1.0468902855618205,-0.3495090579113868,저신호(애매),-0.6973812276504336,타이밍,타이밍,타이밍-타이밍,타이밍형,우하향,타이밍형,타이밍,타이밍,타이밍-타이밍,0.6458,False
000150,524.7116968698517,-28.9151157512483,0.876498236536059,0.0049115392972708,0.0530761452193853,0.5369458128078818,0.6035502958579881,0.7647058823529411,0.3052484980730852,169,34,두산,반도체장비,262502,-16.1155586494953,0.9639452629339914,-0.6505272198944758,홀드형(추세추종),1.6144724828284671,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8806,False
000250,85.85643212508884,-79.8141891891892,0.645764151016635,0.0054221375324212,0.196059079543734,0.6432748538011696,0.6033057851239669,0.26,18.730847978360977,121,50,삼천당제약,생활.제약,61693,34.33057851239669,-1.708858046634938,0.6302403382474124,타이밍형(기술분석유효),-2.3390983848823503,타이밍,타이밍,타이밍-타이밍,타이밍형,우상향,타이밍형,타이밍,타이밍,타이밍-타이밍,0.6458,False
000270,84.51327433628319,-29.51456310679612,0.8747266309531141,0.0026472494160687,-0.3039964221035229,0.5384615384615384,0.6134969325153374,0.84375,-2.890385702759657,163,32,기아,자동차,609044,-23.025306748466257,0.3004211824605958,-0.3257721032125151,홀드형(추세추종),0.6261932856731109,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.7938,False
000500,317.910447761194,-55.319148936170215,0.593480159711843,0.0053061528461591,0.3588042089962389,0.4095744680851064,0.4285714285714285,0.6181818181818182,-4.368807667283581,133,55,가온전선,에너지.전송,53600,-18.96103896103897,-0.5863131022200299,0.0343946548475873,타이밍형(기술분석유효),-0.6207077570676172,타이밍,홀드,홀드-타이밍,타이밍형,우상향,타이밍형,추세,타이밍,추세-타이밍,0.8946,False
000660,1111.2676056338028,-26.56960873521384,0.9551333117094168,0.0086750321678626,-0.1792294752402114,0.6381909547738693,0.7134831460674157,1.0,-7.820670495003301,178,21,SK하이닉스,반도체,14973877,-28.65168539325843,1.5522464577944408,0.0446262759668705,혼합형,1.5076201818275703,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.9604,False
000720,278.6057692307692,-38.26179120296768,0.7226074255318999,0.0045212531302764,0.0621486691264969,0.5818965517241379,0.5562130177514792,0.3492063492063492,7.527933453174018,169,63,현대건설,에너지.생산,136634,20.70066685451301,0.0997005544270737,-0.2669233278795595,홀드형(추세추종),0.3666238823066332,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.714,False
000810,74.63284379172231,-30.079365079365083,0.5375378260568232,0.0010423736734097,-0.2676394668298488,0.4388888888888889,0.4869565217391304,0.6153846153846154,-3.179078915433675,115,65,삼성화재,금융.보험,296013,-12.842809364548502,-0.1341931834952645,-0.1057420090930177,저신호(애매),-0.0284511744022467,타이밍,타이밍,타이밍-타이밍,타이밍형,우상향,타이밍형,타이밍,타이밍,타이밍-타이밍,0.5857,False
000880,141.5368639667705,-29.595588235294112,0.6242474838738024,0.0024875661219057,0.2236759273341176,0.3546511627906977,0.4188034188034188,0.7818181818181819,-8.708220782473886,117,55,한화,지주,82917,-36.30147630147631,0.0829532682726597,0.6530211056209879,혼합형,-0.5700678373483282,타이밍,홀드,홀드-타이밍,타이밍형,우상향,타이밍형,추세,타이밍,추세-타이밍,0.8569,False
000990,354.4980443285528,-31.53232949512843,0.8872089049735711,0.0053550376876455,-0.0256146628936061,0.5544041450777202,0.5838509316770186,0.59375,0.9510894142349846,161,32,DB하이텍,반도체장비,67519,-0.9899068322981376,0.6384420094378672,-0.9160314667011324,홀드형(추세추종),1.5544734761389996,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8806,False
001040,40.38616251005631,-30.30172413793103,0.5898281450351897,0.0014156715786994,-0.0714877592482407,0.4050632911392405,0.4672897196261682,0.7254901960784313,-6.219045537715273,107,51,CJ,지주,50476,-25.82004764522632,-0.1295858696458311,0.3075180094037195,타이밍형(기술분석유효),-0.4371038790495506,타이밍,홀드,홀드-타이밍,타이밍형,우상향,타이밍형,추세,타이밍,추세-타이밍,0.8569,False
001440,225.451418744626,-48.89349930843707,0.8719990857346985,0.0051002557397056,0.0807722416643378,0.5657894736842105,0.5789473684210527,0.5263157894736842,2.4075199643740497,133,19,대한전선,에너지.전송,72419,5.263157894736848,-0.1677290418063483,-0.8127763860084798,저신호(애매),0.6450473442021315,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8946,False
001450,76.8018018018018,-24.742268041237114,0.6795915414715702,0.0012071163428507,-0.0525401051249111,0.4285714285714285,0.5078125,0.825,-4.971822677410054,128,40,현대해상,금융.보험,32224,-31.71875,0.2223097097459601,0.2278255561596753,혼합형,-0.0055158464137152,타이밍,타이밍,타이밍-타이밍,타이밍형,우상향,타이밍형,타이밍,타이밍,타이밍-타이밍,0.5857,False
001720,109.40649496080628,-34.549019607843135,0.7340293649729429,0.0023064877593564,-0.2427200550737656,0.5,0.5220588235294118,0.6363636363636364,-11.539660841329846,136,22,신영증권,금융.증권,27833,-11.430481283422456,-0.0046177578593426,0.2342042788123751,타이밍형(기술분석유효),-0.2388220366717177,타이밍,홀드,홀드-타이밍,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8083,False
002380,102.00400801603205,-32.79411764705882,0.8423637224555343,0.0025448205059777,-0.1488533915541144,0.4545454545454545,0.5263157894736842,1.0,-7.973077635025183,152,24,KCC,소재.화학,42148,-47.36842105263158,0.174026458042763,0.5598765811794232,혼합형,-0.3858501231366602,타이밍,타이밍,타이밍-타이밍,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.774,False
003230,18.041237113402065,-37.30061349693251,0.0262679188054281,-0.0002372734529758,-0.0743368458689957,0.5161290322580645,0.6,0.5978260869565217,0.6450729712001557,125,92,삼양식품,생활.식품,88588,0.2173913043478248,-1.0738177559526014,0.0654900395551842,타이밍형(기술분석유효),-1.1393077955077855,타이밍,타이밍,타이밍-타이밍,타이밍형,우하향,타이밍형,타이밍,타이밍,타이밍-타이밍,0.3894,False
003490,26.9689737470167,-22.625215889464588,0.2318105576774976,0.0003842498103095,-0.5403142251066849,0.5185185185185185,0.4818181818181818,0.3846153846153846,0.3921848312373299,110,52,대한항공,해외.운송,91319,9.720279720279724,-0.3091515962759145,-0.196961547463407,저신호(애매),-0.1121900488125074,타이밍,홀드,홀드-타이밍,타이밍형,우상향,타이밍형,타이밍,타이밍,타이밍-타이밍,0.2774,False
003550,59.90990990990992,-35.76598311218335,0.6993589664599726,0.0015839191963926,-0.0706194254550464,0.4451219512195122,0.5897435897435898,0.8936170212765957,-3.038071342860272,117,47,LG,지주,165788,-30.387343153300595,-0.1599367884323179,0.0388970155400609,타이밍형(기술분석유효),-0.1988338039723788,타이밍,홀드,홀드-타이밍,타이밍형,우상향,타이밍형,추세,타이밍,추세-타이밍,0.8569,False
003670,64.70218969661428,-37.60135135135136,0.7737232843538703,0.0029682829117763,-0.0069371269601916,0.327485380116959,0.4435483870967742,0.9787234042553192,-13.065823895122236,124,47,포스코퓨처엠,에너지.보관,164284,-53.5175017158545,-0.128048441272051,1.129425036636543,타이밍형(기술분석유효),-1.257473477908594,타이밍,타이밍,타이밍-타이밍,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.7885,False
004020,42.6530612244898,-30.86021505376344,0.4162185786143598,0.0010862070931662,-0.0587782933897949,0.4493670886075949,0.4727272727272727,0.5833333333333334,-1.183821284724812,110,48,현대제철,소재.금속,42903,-11.060606060606066,-0.3519092267412867,-0.1403496618834693,저신호(애매),-0.2115595648578174,타이밍,타이밍,타이밍-타이밍,타이밍형,우상향,타이밍형,타이밍,타이밍,타이밍-타이밍,0.6567,False
004170,339.595192915876,-20.1859229747676,0.8446506716140424,0.0044561801784381,0.0035966746887197,0.5879629629629629,0.6611111111111111,0.7777777777777778,-1.5849633184041645,180,36,신세계,생활.유통,67439,-11.66666666666667,0.9584857670842336,-0.6086412918738114,홀드형(추세추종),1.567127058958045,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,타이밍,추세,타이밍-추세,0.6426,False
004800,241.2429378531073,-38.73188405797101,0.8967263826529457,0.0047440727496029,0.1318859978927904,0.583732057416268,0.648936170212766,1.0,-13.863792743980452,188,21,효성,지주,29614,-35.1063829787234,0.2359844854498919,0.6764217976445973,혼합형,-0.4404373121947054,타이밍,홀드,홀드-타이밍,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8569,False
004990,17.47787610619469,-37.43523316062176,0.0192297806757952,0.000159092204406,0.140633494638059,0.374331550802139,0.43,0.6666666666666666,-6.117425157773443,100,87,롯데지주,지주,26560,-23.666666666666664,-1.0876561869012067,0.935690210748,타이밍형(기술분석유효),-2.0233463976492065,타이밍,홀드,홀드-타이밍,타이밍형,우상향,타이밍형,추세,타이밍,추세-타이밍,0.8569,True
005290,102.401372212693,-32.55069370330843,0.8277653430406038,0.0028046385462124,0.0165291495595576,0.4033149171270718,0.4765625,0.7735849056603774,-14.16011903828926,128,53,동진쎄미켐,반도체장비,28237,-29.70224056603774,0.1656730558516453,0.6727776066720312,혼합형,-0.507104550820386,타이밍,홀드,홀드-타이밍,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8806,False
005380,218.46799580272824,-33.902077151335305,0.9009358160599124,0.0053141494823748,-0.1232473227872924,0.5594059405940595,0.6032608695652174,0.8888888888888888,-5.892936510606283,184,18,현대차,자동차,1222404,-28.562801932367144,0.3748324375013188,-0.0313906840310117,혼합형,0.4062231215323305,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.7938,False
005385,61.10740493662441,-28.77138413685848,0.8633102773964095,0.0026596911683074,-0.1186988253477266,0.5028248587570622,0.5345911949685535,0.7222222222222222,-4.583665139311344,159,18,현대차우,우선주,54735,-18.76310272536688,0.2784838336648669,-0.2747243335756625,홀드형(추세추종),0.5532081672405293,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8633,False
005387,57.92922673656618,-28.12982998454405,0.8524118607756812,0.0025836172732242,-0.151302735294472,0.5116279069767442,0.5496688741721855,0.7619047619047619,-4.584822239718989,151,21,현대차2우B,우선주,82340,-21.22358877325764,0.283088897325129,-0.2130136671985109,홀드형(추세추종),0.4961025645236399,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8633,False
005490,44.72168905950096,-33.08411214953271,0.7324896737274847,0.0018352770958424,0.0602217562431807,0.4044943820224719,0.4672131147540984,0.7321428571428571,-2.5674350485637376,122,56,POSCO홀딩스,에너지.보관,283685,-26.49297423887587,-0.0499437047485346,-0.1113709895082166,저신호(애매),0.0614272847596819,홀드,타이밍,타이밍-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.7885,False
005830,62.5,-33.72262773722628,0.5728857534786395,0.0016940713213577,0.189464895244325,0.5,0.5098039215686274,0.5263157894736842,-0.7821311800612296,102,38,DB손해보험,금융.보험,91700,-1.6511867905056763,-0.2358137780083868,-0.541570256064077,저신호(애매),0.3057564780556903,홀드,타이밍,타이밍-홀드,타이밍형,우상향,타이밍형,타이밍,타이밍,타이밍-타이밍,0.5857,False
005850,106.0882800608828,-26.158038147138964,0.874932620930314,0.0034729836527176,-0.2525033379259224,0.4875,0.5138888888888888,0.6875,-1.280141239493349,144,16,에스엘,자동차,30145,-17.361111111111114,0.4481215960458353,-0.5539000331054486,홀드형(추세추종),1.0020216291512838,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.7938,False
005930,481.081081081081,-23.30275229357797,0.965622601099538,0.0067500446640382,-0.1635648257167312,0.7575757575757576,0.772020725388601,0.8,4.919229574401984,193,5,삼성전자,반도체,17480373,-2.797927461139904,1.200406385489651,-0.6880124452728836,홀드형(추세추종),1.8884188307625345,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.9604,False
005935,341.8356456776948,-23.54124748490945,0.9647546970847628,0.0057580619339252,-0.1450817656075879,0.7336683417085427,0.7435897435897436,0.75,3.4956826043365585,195,4,삼성전자우,우선주,1552588,-0.6410256410256387,0.9884623021520834,-0.8320495230757484,홀드형(추세추종),1.820511825227832,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8633,False
005940,106.84039087947885,-26.53061224489796,0.7893367407399571,0.0028180939936973,0.0104094049066347,0.6102941176470589,0.6102941176470589,,,136,0,NH투자증권,금융.증권,111179,,0.3346146211107093,,홀드형(추세추종),,타이밍,홀드,홀드-타이밍,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8083,False
006260,195.03816793893128,-32.91139240506329,0.7440041542267666,0.0037336972424926,0.2178072788860759,0.5294117647058824,0.5439560439560439,0.5909090909090909,-0.0325898533416579,182,22,LS,지주,116532,-4.695304695304703,0.1884917256679542,-0.7386160892328671,홀드형(추세추종),0.9271078149008214,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8569,False
006400,206.25,-30.26685393258427,0.9210973895030736,0.0052730758197575,0.073347116470629,0.517948717948718,0.5629139072847682,0.6136363636363636,-1.4757921897001758,151,44,삼성SDI,에너지.보관,401719,-5.072245635159545,0.5066991967681519,-0.8377993947678607,홀드형(추세추종),1.3444985915360126,홀드,타이밍,타이밍-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.7885,False
006800,343.2954738091202,-40.63245823389021,0.8272831937081481,0.0065353347953845,0.0671502556860263,0.5217391304347826,0.5625,0.75,0.5975309521455752,160,24,미래에셋증권,금융.증권,285939,-18.75,0.2362803300921908,-0.5188996523291051,홀드형(추세추종),0.7551799824212959,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8083,False
007660,284.3014128728414,-34.51053283767038,0.7981020977902444,0.0047496666203572,-0.1748087291231282,0.6069868995633187,0.6703910614525139,0.62,1.0691955018558574,179,50,이수페타시스,반도체장비,90440,5.039106145251393,0.3274081875479301,-0.8212273864821006,홀드형(추세추종),1.1486355740300307,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8806,False
007810,1226.7522211253702,-36.2093352192362,0.9577666816334378,0.0104540980488141,-0.1317275493300282,0.7090909090909091,0.7463414634146341,0.8,-17.302892444947958,205,15,코리아써키트,반도체장비,33384,-5.36585365853659,1.222076160626597,0.2629035321456805,혼합형,0.9591726284809166,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8806,False
009150,1356.2446898895496,-22.29367631296892,0.8666996949359981,0.0084724415947744,-0.0287390132775988,0.7542372881355932,0.7705627705627706,1.0,6.539563193698528,231,5,삼성전기,자동차소부장,1348221,-22.943722943722943,1.5949976200815084,-0.0553553501027908,홀드형(추세추종),1.6503529701842992,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.7806,False
009420,85.58558558558558,-39.13043478260869,0.8262506775882025,0.003442614341765,-0.2634037582929122,0.5243243243243243,0.6015037593984962,0.6730769230769231,-4.262651884033386,133,52,한올바이오파마,바이오,27688,-7.157316367842692,-0.0881004445415555,-0.4833734088664962,저신호(애매),0.3952729643249407,홀드,타이밍,타이밍-홀드,추세형,우상향,추세형-우상향,타이밍,추세,타이밍-추세,0.5401,False
009540,46.323529411764696,-28.25860271115745,0.4215593552585421,0.0010860131316695,-0.1393250577599841,0.3854166666666667,0.4160583941605839,0.6727272727272727,-6.905714185327449,137,55,HD한국조선해양,조선,265753,-25.66688785666889,-0.2502677595865206,0.5538470552366713,타이밍형(기술분석유효),-0.8041148148231919,타이밍,타이밍,타이밍-타이밍,타이밍형,우상향,타이밍형,타이밍,타이밍,타이밍-타이밍,0.6166,False
009830,23.74581939799332,-40.5982905982906,0.2441653929076152,0.0012991970545722,0.0032877948999226,0.4571428571428571,0.388235294117647,0.4181818181818181,-2.787413698445273,85,55,한화솔루션,에너지.생산,63514,-2.9946524064171087,-0.9205912206432848,0.0198928977455253,타이밍형(기술분석유효),-0.94048411838881,타이밍,홀드,홀드-타이밍,타이밍형,우상향,타이밍형,추세,타이밍,추세-타이밍,0.714,True
010060,363.6785162287481,-34.02061855670103,0.8200026656548631,0.0054328511853627,-0.1668035521029586,0.588957055214724,0.6153846153846154,1.0,-20.71454482742216,156,7,OCI홀딩스,에너지.보관,52930,-38.46153846153846,0.4859037162437478,1.3267601022442113,혼합형,-0.8408563860004634,타이밍,타이밍,타이밍-타이밍,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.7885,False
010120,446.68304668304665,-34.693877551020414,0.9168104056219202,0.00667097168113,0.1743683573174937,0.6055045871559633,0.6417910447761194,0.8235294117647058,1.3473712491394174,201,17,LS ELECTRIC,에너지.전송,344250,-18.173836698858647,0.6984788757919452,-0.5827521606087992,홀드형(추세추종),1.2812310364007444,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8946,False
010130,50.50125313283209,-45.673758865248224,0.76642954050868,0.0033607782925135,-0.209758603418949,0.3885350318471338,0.3909090909090909,0.6170212765957447,-7.375616166363513,110,47,고려아연,소재.금속,242961,-22.611218568665382,-0.4364937111995744,0.1173635769566173,타이밍형(기술분석유효),-0.5538572881561917,타이밍,타이밍,타이밍-타이밍,추세형,우상향,추세형-우상향,타이밍,추세,타이밍-추세,0.6567,False
010140,84.62594371997254,-26.453488372093027,0.8238318819196472,0.0026706037220617,-0.0608194786928312,0.478021978021978,0.535483870967742,0.8518518518518519,-9.120225358987932,155,27,삼성중공업,조선,222640,-31.636798088410988,0.3459419475913579,0.3531951673789971,혼합형,-0.0072532197876392,타이밍,타이밍,타이밍-타이밍,추세형,우상향,추세형-우상향,타이밍,추세,타이밍-추세,0.6166,False
010170,3252.1126760563384,-43.986254295532646,0.9198642608065852,0.0137496318448722,-0.0642870740004328,0.7324561403508771,0.7324561403508771,,,228,0,대한광통신,반도체장비,26541,,0.9081420671090964,,홀드형(추세추종),,타이밍,홀드,홀드-타이밍,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.8806,False
010950,114.23076923076924,-25.90233545647559,0.9048310854462912,0.0034582048037034,-0.2977057282969638,0.5705521472392638,0.583941605839416,0.5,1.2401582022621704,137,26,S-Oil,소재.정유,127331,8.394160583941602,0.5043442376507414,-0.9357633656317392,홀드형(추세추종),1.4401076032824809,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,타이밍,추세,타이밍-추세,0.5659,False
011070,642.1203438395415,-32.287581699346404,0.7806475408591125,0.0060714891235396,0.0679673575871094,0.7075471698113207,0.7578947368421053,0.7272727272727273,2.76039057868519,190,22,LG이노텍,자동차소부장,253711,3.0622009569377995,0.904317843418208,-0.6788342609792443,홀드형(추세추종),1.583152104397452,홀드,홀드,홀드-홀드,추세형,우상향,추세형-우상향,추세,추세,추세-추세,0.7806,False
